,Date,Revenue,Orders,AOV,Product_id
625,2023-06-10,3036.754,174,17.4526091954023,13
626,2023-06-10,0.0,0,,4
627,2023-06-10,18.34,6,3.0566666666666666,6
628,2023-06-10,0.0,0,,7
629,2023-06-10,0.0,0,,8
630,2023-06-10,33.879999999999995,6,5.646666666666666,14
631,2023-06-10,167.874,97,1.730659793814433,16
632,2023-06-10,1796.732,125,14.373856,18
633,2023-06-11,0.0,146,0.0,
634,2023-06-11,0.0,0,,1
635,2023-06-11,0.0,0,,2
636,2023-06-11,76.342,7,10.906,9
637,2023-06-11,3466.2739999999994,181,19.150685082872926,10
638,2023-06-11,1645.042,59,27.88206779661017,11
639,2023-06-11,75.82399999999998,7,10.831999999999997,12
640,2023-06-11,3462.7739999999994,197,17.577532994923853,13
641,2023-06-11,0.0,0,,4
642,2023-06-11,137.368,24,5.7236666666666665,6
643,2023-06-11,0.0,0,,7
644,2023-06-11,0.0,0,,8
645,2023-06-11,16.926,3,5.6419999999999995,14
646,2023-06-11,239.176,76,3.1470526315789473,16
647,2023-06-11,1473.136,102,14.442509803921569,18
648,2023-06-12,0.0,154,0.0,
649,2023-06-12,15.189999999999998,1,15.189999999999998,1
650,2023-06-12,0.0,0,,2
651,2023-06-12,0.0,0,,3
652,2023-06-12,45.738,4,11.4345,9
653,2023-06-12,4254.516,230,18.497895652173913,10
654,2023-06-12,1753.2199999999998,62,28.277741935483867,11
655,2023-06-12,111.202,10,11.1202,12
656,2023-06-12,3796.3799999999997,207,18.34,13
657,2023-06-12,0.0,0,,4
658,2023-06-12,566.9159999999999,98,5.784857142857142,6
659,2023-06-12,0.0,0,,7
660,2023-06-12,0.0,0,,8
661,2023-06-12,59.205999999999996,10,5.920599999999999,14
662,2023-06-12,244.02,77,3.1690909090909094,16
663,2023-06-12,0.0,0,,17
664,2023-06-12,1652.602,115,14.370452173913044,18
665,2023-06-13,0.0,151,0.0,
666,2023-06-13,0.0,0,,1
667,2023-06-13,0.0,0,,2
668,2023-06-13,70.336,7,10.048,9
669,2023-06-13,3524.9619999999995,186,18.951408602150536,10
670,2023-06-13,2347.4919999999997,78,30.096051282051278,11
671,2023-06-13,154.602,15,10.3068,12
672,2023-06-13,3241.6579999999994,189,17.15162962962963,13
673,2023-06-13,0.0,0,,4
674,2023-06-13,115.66799999999999,15,7.7112,6
675,2023-06-13,234.808,3,78.26933333333334,7
676,2023-06-13,0.0,0,,8
677,2023-06-13,42.209999999999994,7,6.029999999999999,14
678,2023-06-13,136.83599999999998,87,1.5728275862068963,16
679,2023-06-13,1946.8679999999997,136,14.31520588235294,18
680,2023-06-14,0.0,160,0.0,
681,2023-06-14,0.0,0,,1
682,2023-06-14,3295.4459999999995,1,3295.4459999999995,2
683,2023-06-14,120.176,11,10.92509090909091,9
684,2023-06-14,4158.056,223,18.645991031390132,10
685,2023-06-14,2554.6499999999996,88,29.030113636363634,11
686,2023-06-14,192.416,20,9.6208,12
687,2023-06-14,3358.334,192,17.491322916666665,13
688,2023-06-14,0.0,0,,4
689,2023-06-14,9.001999999999999,3,3.000666666666666,6
690,2023-06-14,987.5039999999999,8,123.43799999999999,7
691,2023-06-14,8.302,1,8.302,14
692,2023-06-14,132.25799999999998,94,1.4069999999999998,16
693,2023-06-14,0.0,0,,17
694,2023-06-14,2086.252,148,14.096297297297298,18
695,2023-06-15,0.0,146,0.0,
696,2023-06-15,0.0,0,,1
697,2023-06-15,1129.4499999999998,3,376.4833333333333,2
698,2023-06-15,0.0,0,,3
699,2023-06-15,89.88,8,11.235,9
700,2023-06-15,4956.378,269,18.425197026022303,10
701,2023-06-15,2683.156,90,29.812844444444444,11
702,2023-06-15,114.184,11,10.380363636363636,12
703,2023-06-15,3211.6,199,16.138693467336683,13
704,2023-06-15,17.976,3,5.992,6
705,2023-06-15,1754.9699999999998,10,175.49699999999999,7
706,2023-06-15,0.0,0,,8
707,2023-06-15,49.867999999999995,8,6.233499999999999,14
708,2023-06-15,164.94799999999998,99,1.666141414141414,16
709,2023-06-15,0.0,0,,17
710,2023-06-15,2554.496,182,14.035692307692308,18
711,2023-06-16,0.0,168,0.0,
712,2023-06-16,66.612,1,66.612,1
713,2023-06-16,426.706,1,426.706,2
714,2023-06-16,45.065999999999995,4,11.266499999999999,9
715,2023-06-16,4208.498,220,19.129536363636362,10
716,2023-06-16,2226.8259999999996,76,29.30034210526315,11
717,2023-06-16,44.982,6,7.497,12
718,2023-06-16,3432.6179999999995,197,17.424456852791877,13
719,2023-06-16,0.0,0,,4
720,2023-06-16,207.41,34,6.100294117647059,6
721,2023-06-16,822.2199999999999,6,137.03666666666666,7
722,2023-06-16,0.0,0,,8
723,2023-06-16,8.33,1,8.33,14
724,2023-06-16,75.11,80,0.938875,16
725,2023-06-16,2818.438,200,14.09219,18
726,2023-06-17,0.0,146,0.0,
727,2023-06-17,0.0,0,,1
728,2023-06-17,0.0,0,,2
729,2023-06-17,15.077999999999998,1,15.077999999999998,9
730,2023-06-17,4224.332,228,18.527771929824564,10
731,2023-06-17,2050.888,73,28.094356164383562,11
732,2023-06-17,207.76,15,13.850666666666665,12
733,2023-06-17,3822.1259999999997,221,17.29468778280543,13
734,2023-06-17,0.0,0,,4
735,2023-06-17,63.238,13,4.864461538461539,6
736,2023-06-17,0.0,0,,7
737,2023-06-17,0.0,0,,8
738,2023-06-17,41.79,7,5.97,14
739,2023-06-17,149.74399999999997,84,1.7826666666666664,16
740,2023-06-17,2028.9779999999998,144,14.090124999999999,18
741,2023-06-18,0.0,182,0.0,
742,2023-06-18,0.0,0,,1
743,2023-06-18,0.0,0,,2
744,2023-06-18,120.34399999999998,11,10.940363636363635,9
745,2023-06-18,4534.166,238,19.051117647058824,10
746,2023-06-18,2665.796,94,28.359531914893616,11
747,2023-06-18,24.961999999999996,7,3.5659999999999994,12
748,2023-06-18,3501.0499999999997,200,17.50525,13
749,2023-06-18,0.0,0,,4
750,2023-06-18,54.10999999999999,10,5.411,6
751,2023-06-18,144.214,1,144.214,7
752,2023-06-18,0.0,0,,8
753,2023-06-18,33.361999999999995,6,5.5603333333333325,14
754,2023-06-18,132.41199999999998,95,1.3938105263157892,16
755,2023-06-18,1702.5679999999998,120,14.188066666666664,18
756,2023-06-19,0.0,160,0.0,
757,2023-06-19,0.0,0,,1
758,2023-06-19,1238.104,3,412.70133333333337,2
759,2023-06-19,120.176,11,10.92509090909091,9
760,2023-06-19,3958.7239999999997,220,17.9942,10
761,2023-06-19,2653.812,105,25.2744,11
762,2023-06-19,95.13,13,7.317692307692307,12
763,2023-06-19,3526.026,211,16.711023696682464,13
764,2023-06-19,0.0,0,,4
765,2023-06-19,166.838,10,16.683799999999998,6
766,2023-06-19,1703.03,11,154.82090909090908,7
767,2023-06-19,0.0,0,,8
768,2023-06-19,16.66,3,5.553333333333334,14
769,2023-06-19,132.188,112,1.1802499999999998,16
770,2023-06-19,0.0,0,,17
771,2023-06-19,1891.12,134,14.112835820895521,18
772,2023-06-20,0.0,183,0.0,
773,2023-06-20,0.0,0,,1
774,2023-06-20,1051.596,3,350.532,2
775,2023-06-20,106.59599999999999,10,10.6596,9
776,2023-06-20,3876.81,211,18.373507109004738,10
777,2023-06-20,2420.18,85,28.47270588235294,11
778,2023-06-20,124.964,14,8.926,12
779,2023-06-20,3930.542,220,17.8661,13
780,2023-06-20,0.0,0,,4
781,2023-06-20,99.46999999999998,53,1.8767924528301885,6
782,2023-06-20,1041.712,7,148.816,7
783,2023-06-20,0.0,0,,8
784,2023-06-20,24.990000000000002,4,6.2475000000000005,14
785,2023-06-20,150.052,94,1.5962978723404255,16
786,2023-06-20,2857.778,203,14.077724137931034,18
787,2023-06-21,0.0,144,0.0,
788,2023-06-21,0.0,0,,1
789,2023-06-21,3123.624,3,1041.2079999999999,2
790,2023-06-21,59.94799999999999,6,9.991333333333332,9
791,2023-06-21,4085.0879999999997,213,19.17881690140845,10
792,2023-06-21,2544.066,87,29.24213793103448,11
793,2023-06-21,163.1,18,9.06111111111111,12
794,2023-06-21,3555.678,210,16.9318,13
795,2023-06-21,260.666,42,6.206333333333333,6
796,2023-06-21,1018.108,7,145.444,7
797,2023-06-21,0.0,0,,8
798,2023-06-21,33.208,6,5.534666666666666,14
799,2023-06-21,193.158,104,1.8572884615384615,16
800,2023-06-21,0.0,0,,17
801,2023-06-21,2312.366,164,14.099792682926829,18
802,2023-06-22,0.0,160,0.0,
803,2023-06-22,0.0,0,,1
804,2023-06-22,0.0,0,,2
805,2023-06-22,75.05399999999999,7,10.721999999999998,9
806,2023-06-22,3955.9379999999996,202,19.583851485148514,10
807,2023-06-22,2000.936,67,29.864716417910447,11
808,2023-06-22,219.36599999999999,13,16.874307692307692,12
809,2023-06-22,3171.5739999999996,188,16.870074468085104,13
810,2023-06-22,59.45799999999999,15,3.963866666666666,6
811,2023-06-22,460.97799999999995,6,76.82966666666665,7
812,2023-06-22,0.0,0,,8
813,2023-06-22,33.306,6,5.550999999999999,14
814,2023-06-22,0.0,0,,15
815,2023-06-22,123.11599999999999,76,1.6199473684210524,16
816,2023-06-22,2609.866,186,14.031537634408602,18
817,2023-06-23,0.0,161,0.0,
818,2023-06-23,0.0,0,,1
819,2023-06-23,1410.836,3,470.27866666666665,2
820,2023-06-23,32.227999999999994,3,10.742666666666665,9
821,2023-06-23,3592.6239999999993,183,19.63182513661202,10
822,2023-06-23,2802.1699999999996,92,30.45836956521739,11
823,2023-06-23,133.92399999999998,10,13.392399999999999,12
824,2023-06-23,3256.904,179,18.194994413407823,13
825,2023-06-23,0.0,0,,4
826,2023-06-23,93.32399999999998,10,9.332399999999998,6
827,2023-06-23,680.414,6,113.40233333333333,7
828,2023-06-23,66.82199999999999,10,6.682199999999999,14
829,2023-06-23,120.456,99,1.2167272727272727,16
830,2023-06-23,0.0,0,,17
831,2023-06-23,2463.3979999999997,175,14.076559999999999,18
832,2023-06-24,0.0,120,0.0,
833,2023-06-24,0.0,0,,1
834,2023-06-24,0.0,0,,2
835,2023-06-24,30.057999999999996,3,10.019333333333332,9
836,2023-06-24,3169.6839999999997,165,19.21020606060606,10
837,2023-06-24,2115.26,73,28.976164383561645,11
838,2023-06-24,95.03199999999998,13,7.3101538461538444,12
839,2023-06-24,3080.77,179,17.21100558659218,13
840,2023-06-24,9.422,43,0.21911627906976747,6
841,2023-06-24,86.38,1,86.38,7
842,2023-06-24,0.0,0,,8
843,2023-06-24,16.632,3,5.5440000000000005,14
844,2023-06-24,119.952,84,1.428,16
845,2023-06-24,1364.3839999999998,97,14.065814432989688,18
846,2023-06-25,0.0,133,0.0,
847,2023-06-25,0.0,0,,1
848,2023-06-25,0.0,0,,2
849,2023-06-25,60.25599999999999,6,10.042666666666666,9
850,2023-06-25,3132.066,161,19.45382608695652,10
851,2023-06-25,1995.546,63,31.675333333333334,11
852,2023-06-25,105.30799999999999,8,13.163499999999999,12
853,2023-06-25,3093.2019999999998,167,18.522167664670658,13
854,2023-06-25,36.623999999999995,11,3.3294545454545452,6
855,2023-06-25,0.0,0,,7
856,2023-06-25,0.0,0,,8
857,2023-06-25,33.628,6,5.604666666666667,14
858,2023-06-25,166.06799999999998,70,2.3724,16
859,2023-06-25,1508.234,106,14.228622641509434,18
860,2023-06-26,0.0,162,0.0,
